z [m],T [K],M [kg/m2/s],Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0.020789062499999997,357.6563647290505,0.4280810415090343,0.000548591475116811,1.2346414178811763e-11,5.977143030849292e-09,0.21660225843036734,1.030606759536509e-07,0.004438457340507533,1.7542702707277193e-05,8.071661372359628e-06,5.611763989058102e-29,5.2347911781898765e-21,1.585627627383845e-12,9.805100524772709e-14,3.177889152566295e-07,0.05326598074954153,0.0011226000333024986,0.0003829686051217047,3.570292241998406e-11,4.745425079750242e-05,9.291286033763423e-13,1.9870521341951617e-06,9.025837995197806e-06,3.248422951163896e-22,9.09223929366539e-07,2.0717745981621012e-14,8.346408877592992e-06,2.783297867113279e-09,2.1915477533582067e-05,3.0575262155599216e-13,7.188772970099757e-07,3.9187995148447604e-10,1.6990107172920985e-13,9.552636218032892e-13,7.063165521815411e-10,1.6186356195763312e-09,3.0033149934485432e-19,7.756761267652935e-08,1.7778159593371302e-07,6.569222822896653e-10,2.240465786154875e-10,1.0819652781701698e-22,2.5296700102468046e-08,3.9246787396714536e-11,5.084557528679851e-21,7.241221363417176e-10,9.8417673482976e-12,7.1745628780219875e-09,1.733642004327397e-11,0.7235218893187504,0.0,7.036225120968517e-11,1.714341630223682e-07,8.556847810981939e-12,3.8917425384301203e-07
0.020800781249999997,366.3854970211298,0.4280810415090343,0.0005732633431429984,2.1220604379542045e-11,7.472199775993827e-09,0.21601539926017968,1.3046167037772382e-07,0.0050981841626160295,2.078709843138703e-05,9.193054268780274e-06,2.547279926819647e-28,1.402413384875836e-20,2.4759924476998555e-12,1.5640543692119973e-13,3.9775007699639867e-07,0.0529883066775136,0.0013115075240221433,0.00046584604701943453,5.472172249721524e-11,5.726229426850428e-05,1.4239551649323546e-12,2.6274283526138447e-06,1.1001210684707675e-05,8.55666135050762e-22,1.0963043092215174e-06,3.630860059172179e-14,1.0116855705912073e-05,4.051215320080881e-09,2.695995351751e-05,5.048733503256763e-13,8.984094230515763e-07,4.897242120792762e-10,1.995796365441844e-13,1.4290551730042473e-12,7.804426557357777e-10,1.8676561295485154e-09,6.607723141603944e-19,9.370214859771839e-08,2.075442335189478e-07,8.00421068169901e-10,2.6152295621667357e-10,2.698022936152313e-22,3.082152256003005e-08,4.787975780453232e-11,1.2897849882266075e-20,8.816540009009812e-10,1.198299494905552e-11,8.735337742127e-09,2.1129593385235476e-11,0.7234059548813917,0.0,1.0368666355252506e-10,2.2200046268349e-07,1.6362632847257956e-11,4.875957330368721e-07
0.020812499999999998,376.37185536020206,0.4280810415090343,0.0005987530907823334,3.76135165629743e-11,9.44401363392731e-09,0.21533202536837937,1.6591253120481503e-07,0.005848640700929807,2.4649176017571738e-05,1.0431417272713306e-05,1.2483812417312852e-27,3.9412287285515173e-20,3.927304483252394e-12,2.5392323703743064e-13,5.043768565985874e-07,0.05267167210281848,0.001531578045891988,0.0005666408947379402,8.429166562139564e-11,6.902280673091116e-05,2.1939146951078198e-12,3.4635902711449758e-06,1.3402492221762423e-05,2.377521376513986e-21,1.3216891635218214e-06,6.480014654871862e-14,1.2260525354608445e-05,5.916436123818701e-09,3.317173783378556e-05,8.405692634792449e-13,1.1231742253434338e-06,6.122056595650619e-10,2.3563712882044266e-13,2.122478235730576e-12,8.617852979191731e-10,2.152681722600858e-09,1.5300959560896613e-18,1.1353048235803788e-07,2.413190073880899e-07,9.75285040328884e-10,3.051097753267193e-10,7.040947992268791e-22,3.7537765587061194e-08,5.838666084726761e-11,3.4048386754532813e-20,1.0734647816416612e-09,1.459015744402135e-11,1.0635714817726919e-08,2.575909162114895e-11,0.7232798488882454,0.0,1.5471035495315971e-10,2.8800033360039556e-07,3.2899244688880144e-11,6.112321010122357e-07
0.020824218749999998,387.7365639936386,0.4280810415090343,0.0006250184854012839,6.986578605445745e-11,1.2070632406599394e-08,0.2145402281280783,2.1199888150510767e-07,0.0066973998220596935,2.922737407684509e-05,1.1783423923984663e-05,6.831495528291481e-27,1.1807408020865616e-19,6.329704474366244e-12,4.1947997376225046e-13,6.476976115379414e-07,0.05231226721912764,0.0017867034802035583,0.0006884842627403927,1.3042173010597407e-10,8.301717439655001e-05,3.397117772724612e-12,4.5414447790455926e-06,1.6300747277316998e-05,6.947208499318296e-21,1.5916494181633518e-06,1.1770720138544554e-13,1.4840116211048605e-05,8.66047267987911e-09,4.077221675586977e-05,1.4103611874330759e-12,1.4026058989812404e-06,7.64453130784657e-10,2.798324228010557e-13,3.1318463981147413e-12,9.507303374248353e-10,2.4771054781982923e-09,3.783460000455168e-18,1.3786539283561427e-07,2.7911000856838795e-07,1.1870774389306256e-09,3.555466741323117e-10,1.9170168137795007e-21,4.564741967601373e-08,7.108524820431344e-11,9.505631556568291e-20,1.3056019617398925e-09,1.774545817348566e-11,1.2935595468828396e-08,3.1377391756120724e-11,0.7231439191882048,0.0,2.3307138781796785e-10,3.7351632995757937e-07,7.028758119274463e-11,7.654846785714173e-07
0.0208359375,400.59789278462864,0.4280810415090343,0.000652009315946291,1.3707845764106207e-10,1.5605648636045452e-08,0.2136276407240115,2.722197708492169e-07,0.007651578038978209,3.4628883376071587e-05,1.3241249583407046e-05,4.244032935029713e-26,3.802763130112338e-19,1.0369373371298518e-11,7.051374694802753e-13,8.417317222262688e-07,0.05190628428270356,0.0020809480404468963,0.0008348310348183683,2.0264040756072725e-10,9.953465145574938e-05,5.286874976675589e-12,5.91161666182389e-06,1.9772096910472336e-05,2.1252022212778035e-20,1.913028224455735e-06,2.1746591269568518e-13,1.792408065668592e-05,1.2699933420252506e-08,5.000908787427215e-05,2.381934334289075e-12,1.7474523566210115e-06,9.523022041579164e-10,3.3459644845368554e-13,4.590568504561259e-12,1.0476325900921889e-09,2.8442254161074908e-09,1.00463899702046e-17,1.6768023816335588e-07,3.207092343805722e-07,1.4419560340636376e-09,4.135977205641827e-10,5.420003087428982e-21,5.5370303349785385e-08,8.631859156878243e-11,2.82902326700504e-19,1.5847531684964094e-09,2.1539804391849693e-11,1.5701216428328275e-08,3.815530092812517e-11,0.7229988753783353,0.0,3.537525795211868e-10,4.834623370306398e-07,1.5814752649580642e-10,9.565568143118093e-07
0.02084765625,415.0681456148394,0.4280810415090343,0.0006796684910315378,2.839883321527211e-10,2.0413182532581416e-08,0.21258162322824706,3.513567459282981e-07,0.008717640182551402,4.0967082828868644e-05,1.4792107950328955e-05,2.994736438363914e-25,1.3178268561950633e-18,1.728169814812192e-11,1.2067010304113906e-12,1.106047955845394e-06,0.05144998466048851,0.0024184938973937408,0.00100944026458124,3.161617909103024e-10,0.00011886331362818873,8.274991569826653e-12,7.626842550620763e-06,2.3895910019533047e-05,6.767385307669712e-20,2.293190294767112e-06,4.084176949829232e-13,2.158598437056105e-05,1.8651051858115085e-08,6.115531320629451e-05,4.0451498189574455e-12,2.169790305496485e-06,1.1822964106775013e-09,4.033561175612343e-13,6.680963017145555e-12,1.1528136271473009e-09,3.257164549779054e-09,2.855248576229184e-17,2.041313591565659e-07,3.656334367746924e-07,1.7466426132735225e-09,4.800377268171272e-10,1.5823069714646747e-20,6.69417705306312e-08,1.0444760358774736e-10,8.98016201414221e-19,1.9182122070380787e-09,2.6072347124408285e-11,1.9004810163401463e-08,4.628215513185561e-11,0.7228458209558606,0.0,5.399751941828574e-10,6.236705712420246e-07,3.671794446179599e-10,1.1914802970337193e-06
0.020859375,431.25065058462684,0.4280810415090343,0.000707933489427745,6.135941449491704e-10,2.701969351411074e-08,0.21138946379178836,4.560071810821846e-07,0.009901232481329262,4.8355882286557236e-05,1.641802436608653e-05,2.345234758579669e-24,4.863035064818643e-18,2.9347581947769956e-11,2.1046899540533393e-12,1.4678672477212084e-06,0.05093976297796474,0.002803582167111714,0.0012163459416304858,4.954688501496959e-10,0.0001412792781724428,1.3044863040562925e-11,9.737531731692802e-06,2.875219049623477e-05,2.228312426059545e-19,2.739954865461055e-06,7.79440800241003e-13,2.5903618369683393e-05,2.7422343703655342e-08,7.450701041063956e-05,6.90201098548849e-12,2.6830179275897237e-06,1.4616699764413744e-09,4.910298483029263e-13,9.64859648011561e-12,1.2665635760708731e-09,3.718796493061808e-09,8.54902385661278e-17,2.4857911443812904e-07,4.1306056225675077e-07,2.1083751462710154e-09,5.556354078642097e-10,4.739000413268715e-20,8.060979557850263e-08,1.2583791907890917e-10,3.0078333225164507e-18,2.3138267915204353e-09,3.1449772029212765e-11,2.2924080735133393e-08,5.596603988716683e-11,0.7226862655705273,0.0,8.275242453940449e-10,8.009654969737786e-07,8.582990968104653e-10,1.478127332332606e-06
0.02087109375,449.2370772907702,0.4280810415090343,0.000736738068213779,1.3523682026865548e-09,3.61900078453162e-08,0.21003858661277688,5.953378808922768e-07,0.011207057289762826,5.6898665317933446e-05,1.809590097550777e-05,1.9391433957418633e-23,1.8711550195318923e-17,5.085317341531231e-11,3.7471124260856596e-12,1.9648308906610303e-06,0.05037220426985493,0.00324045296803572,0.0014598200579007423,7.802091113800549e-10,0.0001670345562686559,2.0758795359740978e-11,1.2284962448888503e-05,3.4417970780705036e-05,7.524341535782348e-19,3.2615172554382176e-06,1.510215188461107e-12,3.095788433265542e-05,4.034261461213402e-08,9.038020314579019e-05,1.1813355257009969e-11,3.301844207693343e-06,1.7983165529136126e-09,6.047817132608631e-13,1.3819190801675164e-11,1.3891479242856955e-09,4.231681612608017e-09,2.6273263840691187e-16,3.026041665624965e-07,4.6177346953998204e-07,2.534845928991321e-09,6.411313129503207e-10,1.443415356079887e-19,9.663165625679574e-08,1.5083636400910443e-10,1.0390797523399415e-17,2.779932116591221e-09,3.778539517381988e-11,2.7541530428835035e-08,6.743458196078608e-11,0.7225221144486229,0.0,1.271051897733102e-09,1.0232189110257008e-06,1.974891332294771e-09,1.8252114067127183e-06
0.020876953125,458.9488308667316,0.4280810415090343,0.0007513246510990086,2.0529170076959667e-09,4.2166332321229935e-08,0.20929825253475035,6.829541705122958e-07,0.011907970363449967,6.163562507221816e-05,1.8944262534737904e-05,5.956599056170893e-23,3.8103751077757924e-17,6.788924854433275e-11,5.0657529917037226e-12,2.2839817727439507e-06,0.05006544266646727,0.003480114229810422,0.0015971173940942194,9.831596637262732e-10,0.00018126237137453623,2.6375988353660704e-11,1.3732950214421195e-05,3.7584495637284766e-05,1.3977397673641117e-18,3.5538801683929437e-06,2.121497179501219e-12,3.379580269395464e-05,4.90979805420859e-08,9.939837212157452e-05,1.553366704844123e-11,3.6573946259457286e-06,1.9915940331254566e-09,6.755149909139241e-13,1.652054066366827e-11,1.4538984102909065e-09,4.50846808233032e-09,4.717287182522681e-16,3.339281219863789e-07,4.860014047246015e-07,2.77568887353108e-09,6.87892742985866e-10,2.5421438040984104e-19,1.0563634316452922e-07,1.648143982728063e-10,2.0021018495484215e-17,3.0430290850399854e-09,4.136160924738897e-11,3.0147784177749874e-08,7.394008268987854e-11,0.7224389965249147,0.0,1.583016183044009e-09,1.1547645618959637e-06,3.0268674578590355e-09,2.0252972974226743e-06
0.0208828125,469.1567321563899,0.4280810415090343,0.0007660214032256926,3.0802682227484007e-09,4.927461142169307e-08,0.2085119087281876,7.847724884809832e-07,0.012641788747036732,6.669467197088292e-05,1.979487385222984e-05,1.7922162630991486e-22,7.714046429433501e-17,9.112978769664678e-11,6.887490657057428e-12,2.6599773119305384e-06,0.0497426406248771,0.0037348558357791634,0.0017457964270770684,1.2409954597987583e-09,0.0001964464929604321,3.365025379067251e-11,1.5301327170150975e-05,4.0989658580089094e-05,2.60685562835721e-18,3.869203593375534e-06,2.9913371132338857e-12,3.6859603356178733e-05,5.978143495550462e-08,0.00010921302209528484,2.0440783469621258e-11,4.0473859189708534e-06,2.203460695797094e-09,7.574780039223736e-13,1.9705278623311097e-11,1.521009192265122e-09,4.799331982060974e-09,8.374177798941389e-16,3.6846793244006753e-07,5.098763166577984e-07,3.0367603533099796e-09,7.374814409966003e-10,4.485054673094602e-19,1.1536299535816945e-07,1.7983954867856768e-10,3.8220252601964955e-17,3.328130122889766e-09,4.5236929303986615e-11,3.297191471911265e-08,8.101547453959639e-11,0.7223556172664186,0.0,1.9736394303060303e-09,1.3020308323404607e-06,4.573227473161504e-09,2.2452521582162545e-06
0.020888671875,479.86854419483006,0.4280810415090343,0.0007808193543289066,4.577207162335341e-09,5.7743436738041224e-08,0.20767800194415945,9.031491012936367e-07,0.013408819064392442,7.20740527269857e-05,2.0643477702999626e-05,5.321745795973067e-22,1.5560150228764052e-16,1.2300594103502882e-10,9.414644977460208e-12,3.102746163665776e-06,0.049403422618105305,0.004005220179432461,0.0019064966700455524,1.568962318779987e-09,0.00021260872561092942,4.3125749274411804e-11,1.6987471882644188e-05,4.46406264414231e-05,4.877510570381915e-18,4.208683247652598e-06,4.2332336585208394e-12,4.0160670729672115e-05,7.279240372826277e-08,0.0001198716153400492,2.6926747347156113e-11,4.474309101346099e-06,2.43520877945057e-09,8.528826924362041e-13,2.344860613785566e-11,1.5905136129431449e-09,5.104497172818999e-09,1.4721147971181153e-15,4.0649642934618693e-07,5.331119371414268e-07,3.3192232396904318e-09,7.899684712823031e-10,7.925183418717475e-19,1.2584812304221668e-07,1.9592563516858914e-10,7.253692552573381e-17,3.636495671508912e-09,4.9428481321345896e-11,3.6026357777030597e-08,8.869993754972399e-11,0.7222723267395942,0.0,2.4616348707840306e-09,1.4664842277304032e-06,6.815778677896372e-09,2.4865508723855085e-06
0.02089453125,491.0908893515359,0.4280810415090343,0.0007957096467390016,6.733791649430822e-09,6.784790908400257e-08,0.2067950307449853,1.0407772312573214e-06,0.014209296174807422,7.776540543879388e-05,2.1485633894483296e-05,1.5574017749358327e-21,3.124015094369937e-16,1.6685034700778625e-10,1.2929284189667152e-11,3.62380602471769e-06,0.04904743414790453,0.004291738390301925,0.0020798652243439095,1.9864589747729723e-09,0.00022976661702896415,5.553834045365501e-11,1.8785520107225884e-05,4.8543066105281486e-05,9.143483909268253e-18,4.573524208962883e-06,6.0093891142494155e-12,4.3710299178002786e-05,8.860192856794252e-08,0.00013142178927726881,3.550180159512398e-11,4.940778142160272e-06,2.688175187036837e-09,9.644143151772718e-13,2.783510997114653e-11,1.6624470743929525e-09,5.424158390496933e-09,2.5605498738244176e-15,4.4829718601735917e-07,5.553972987632355e-07,3.6242569075060477e-09,8.454118514577036e-10,1.4009213346596909e-18,1.371281941820772e-07,2.1306872447730744e-10,1.367332488188965e-16,3.969405641860424e-09,5.395364807836484e-11,3.932371568293092e-08,9.703545744167035e-11,0.7221894907832022,0.0,3.0697401699169055e-09,1.6496702242405352e-06,1.0018758209411023e-08,2.7507291302076368e-06
0.020900390625,502.82923501607945,0.4280810415090343,0.0008106835902781903,9.798955522595542e-09,7.991834153832098e-08,0.20586155165201267,1.2006943961199754e-06,0.01504338505155718,8.375237661576452e-05,2.2316776790882612e-05,4.4794830319283244e-21,6.230866690223525e-16,2.2721676789686476e-10,1.7821117829957026e-11,4.23645398276083e-06,0.048674342284110834,0.004594928944296562,0.002266555174421454,2.51812598112602e-09,0.0002479330555198594,7.188566840911743e-11,2.0685805486813055e-05,5.27008121131333e-05,1.7150900607388443e-17,4.9649385913127275e-06,8.551348978176388e-12,4.7519631399870203e-05,1.0776016732887885e-07,0.00014391101708396563,4.683531163306626e-11,5.449545861951101e-06,2.9637437900813752e-09,1.0953221016450363e-12,3.2959489758866465e-11,1.7368481761356814e-09,5.758480979034518e-09,4.400786938914792e-15,4.941615826523243e-07,5.764013412247731e-07,3.953054529991172e-09,9.038528649887205e-10,2.4743176613276337e-18,1.4923953902132488e-07,2.3124135630018677e-10,2.555315535798985e-16,4.328157596880448e-09,5.883004031035649e-11,4.287672594599244e-08,1.0606754537209714e-10,0.7221074881516611,0.0,3.825363085710566e-09,1.8532100410679962e-06,1.4519977304057878e-08,3.0393841216764646e-06
0.020906249999999998,515.0878903749057,0.4280810415090343,0.0008257327120219676,1.409279747825237e-08,9.435050212083498e-08,0.20487618470470417,1.3862729915297962e-06,0.015911183195892104,9.000940968993837e-05,2.3132280522825965e-05,1.2625943826732008e-20,1.2319460945536873e-15,3.1025600087489155e-10,2.4622133556843495e-11,4.955962956310619e-06,0.04828383602836044,0.004915296423143854,0.0024672240460626967,3.1951323804061446e-09,0.00026711590212264764,9.351804994040247e-11,2.267432037421255e-05,5.711550164717209e-05,3.2147223982317555e-17,5.384143600327443e-06,1.2187628718327563e-11,5.159959609916056e-05,1.3090292267657185e-07,0.0001573862198652311,6.180347299007366e-11,6.0035248106899915e-06,3.263349577100907e-09,1.2495205828939084e-12,3.892726961977881e-11,1.8137600143107264e-09,6.1076008180282246e-09,7.46414914602672e-15,5.443849616059454e-07,5.957792357850382e-07,4.306820511966415e-09,9.653117522929105e-10,4.36115555199409e-18,1.6221826677367377e-07,2.5038584411032217e-10,4.724835868899922e-16,4.714065549129876e-09,6.407547526455067e-11,4.669823018897604e-08,1.158462028403226e-10,0.7220267075328757,0.0,4.761232727748715e-09,2.0787960225141114e-06,2.0740835625080653e-08,3.3541756987661673e-06
0.020912109374999995,527.870013513506,0.4280810415090343,0.000840848800235635,2.001928121689962e-08,1.1161777935994218e-07,0.20383761828241967,1.6011895830429592e-06,0.016812723488060684,9.6500825029082e-05,2.3927530388664977e-05,3.4781637047317004e-20,2.409494760832396e-15,4.241591328370621e-10,3.40481813503089e-11,5.79978245483032e-06,0.0478756265047889,0.005253330429914663,0.002682532353312682,4.056719133896212e-09,0.0002873176626899084,1.222564635793434e-10,2.4732236016353572e-05,6.178618073087458e-05,6.013045127937845e-17,5.8323600593292226e-06,1.7380765898812057e-11,5.596084607870668e-05,1.587567315257477e-07,0.00017189332355913652,8.154870802617257e-11,6.6058135413053285e-06,3.588485157285527e-09,1.4317005731551065e-12,4.585548383388037e-11,1.8932316551694592e-09,6.471624412461608e-09,1.2480837184358362e-14,5.992618500253889e-07,6.131804790056737e-07,4.6867681144423474e-09,1.0297828548476963e-09,7.661520858139711e-18,1.7610019589548436e-07,2.7040680415283035e-10,8.626482823427455e-16,5.128459573053378e-09,6.970796574444573e-11,5.080114363034535e-08,1.2642718317530147e-10,0.721947544499496,0.0,5.916004677744164e-09,2.3281853998735223e-06,2.919394152757286e-08,3.696828096866549e-06
0.020917968749999995,541.1776273247727,0.4280810415090343,0.0008560239417695268,2.807896925958324e-08,1.3228581837612662e-07,0.2027446131203036,1.8493697014962077e-06,0.0177479773222297,0.00010318031867178866,2.4697998077801444e-05,9.343240535993301e-20,4.652574799653891e-15,5.796610700922286e-10,4.704688547348475e-11,6.787743288209679e-06,0.04744944700822265,0.005609504634745182,0.0029131422326585505,5.152041264579229e-09,0.00030853519944488544,1.6054350014943672e-10,2.6835530320535847e-05,6.67088884323403e-05,1.120861038698981e-16,6.3108114468506295e-06,2.477622125490903e-11,6.061369762033242e-05,1.921421851313942e-07,0.00018747675111077926,1.0755411490010649e-10,7.2597283116502e-06,3.940710125486176e-09,1.6474481448670454e-12,5.387332683057354e-11,1.9753197925592967e-09,6.850629080646497e-09,2.0559218486250042e-14,6.590802960259053e-07,6.282586724069673e-07,5.094117275133093e-09,1.0972293783806242e-09,1.339859456705362e-17,1.9092079734440396e-07,2.911632114632852e-10,1.5523266420048793e-15,5.572686400380219e-09,7.574572280805692e-11,5.5198424711017824e-08,1.3787360092667547e-10,0.7218703984474911,0.0,7.334742846041671e-09,2.6031921275128465e-06,4.0486949008866805e-08,4.0691322415243076e-06
